hospital_id;device_id;utilization_date;amount;name;creation_date;title;category;department_id;extra_info
184;102;08/09/2025;2952;Smith, Norris and West;08/11/2022;Cuidados Intensivos;Ventilação;1244;Software v4.2
185;107;19/08/2021;3087;Adams-Park;28/07/2020;Ginecologia;Desfibrilhação;1245;Calibração pendente
7;101;27/06/2024;3912;Taylor-Webster;13/06/2021;Radiologia;Monitorização;1006;Sala 302
180;105;18/02/2021;3461;Lee, Herman and Ramirez;22/09/2017;Oncologia;Esterilização;1246;Equipamento Novo
186;108;10/02/2024;3753;Marsh-Morris;13/09/2016;Pediatria;Sutura Mecânica;1247;Equipamento Novo
22;106;07/04/2021;1627;Alexander, Taylor and Lam;29/01/2012;Cuidados Intensivos;Infusão;1248;Sala 302
187;104;12/09/2023;2577;Gonzalez LLC;05/10/2017;Bloco Operatório;Imagiologia;1249;Ala Norte
27;106;11/09/2021;585;Sampson-Garcia;11/11/2011;Cuidados Intensivos;Infusão;1250;Equipamento Novo
58;107;27/05/2022;976;Kim, Thompson and Stafford;06/05/2018;Urgências;Desfibrilhação;1251;Ala Norte
188;105;06/02/2024;1190;Alexander Inc;13/03/2015;Neurologia;Esterilização;1252;Manutenção efetuada
189;102;04/09/2020;2245;Chang, Jackson and Williams;08/12/2012;Cuidados Intensivos;Ventilação;1253;Piso 1
190;107;14/10/2024;2025;Frye, Lewis and Wilson;24/12/2016;Neurologia;Desfibrilhação;1254;Manutenção efetuada
190;102;14/10/2024;2025;Frye, Lewis and Wilson;04/07/2021;Bloco Operatório;Ventilação;1255;Sala 302
191;103;21/10/2023;1849;Warner-Gonzalez;10/08/2015;Ortopedia;Diagnóstico;1256;Equipamento Novo
191;106;21/10/2023;1849;Warner-Gonzalez;15/10/2014;Bloco Operatório;Infusão;1257;Manutenção efetuada
192;108;22/06/2021;1415;Soto, Greer and Jordan;29/06/2013;Urgências;Sutura Mecânica;1258;Piso 1
193;103;26/02/2020;3989;Little-Smith;06/01/2014;Urgências;Diagnóstico;1259;Software v4.2
193;105;26/02/2020;3989;Little-Smith;07/12/2016;Ginecologia;Esterilização;1260;Uso Urgente
13;101;13/02/2021;1421;White, Mahoney and Merritt;27/11/2014;Oncologia;Monitorização;1012;Uso Urgente
143;103;13/04/2023;4876;Carey-Frazier;06/08/2014;Cardiologia;Diagnóstico;1173;Equipamento Novo
194;101;17/10/2020;372;Perez and Sons;24/09/2018;Urgências;Monitorização;1261;Piso 1
159;106;15/11/2022;608;Reed LLC;31/01/2021;Bloco Operatório;Infusão;1262;Software v4.2
123;105;26/05/2021;3681;Jackson and Sons;19/12/2019;Radiologia;Esterilização;1143;Calibração pendente
93;105;07/08/2024;4748;Spencer-Barnes;27/09/2021;Urgências;Esterilização;1263;Software v4.2
78;103;06/10/2025;1878;Warren-Everett;26/12/2017;Ortopedia;Diagnóstico;1264;Ala Norte
195;103;30/12/2025;2442;Nguyen PLC;23/07/2018;Urgências;Diagnóstico;1265;Manutenção efetuada
196;105;11/04/2022;3804;Oliver and Sons;17/11/2015;Ginecologia;Esterilização;1266;Equipamento Novo
103;102;17/02/2024;2672;Brown Group;23/07/2021;Ortopedia;Ventilação;1267;Software v4.2
121;106;04/03/2023;2162;Woods, Cook and Mullins;22/08/2017;Cardiologia;Infusão;1268;Ala Norte
164;102;01/08/2024;355;Fox-Tucker;10/06/2015;Urgências;Ventilação;1269;Equipamento Novo
6;106;02/04/2020;2885;Russell LLC;11/02/2017;Cardiologia;Infusão;1270;Software v4.2
197;104;21/01/2021;3919;Perez-Whitehead;09/10/2013;Radiologia;Imagiologia;1271;Ala Norte
65;104;17/11/2022;3736;Moreno Inc;22/09/2013;Neurologia;Imagiologia;1272;Calibração pendente
65;103;17/11/2022;3736;Moreno Inc;01/04/2016;Cuidados Intensivos;Diagnóstico;1273;Calibração pendente
65;107;17/11/2022;3736;Moreno Inc;07/06/2019;Bloco Operatório;Desfibrilhação;1274;Sala 302
198;107;18/07/2025;3031;Zavala PLC;19/07/2020;Cardiologia;Desfibrilhação;1275;Equipamento Novo
199;108;25/02/2020;4424;Diaz, Mccann and Rodriguez;13/08/2018;Bloco Operatório;Sutura Mecânica;1276;Piso 1
200;104;08/12/2023;490;Beasley, Rodriguez and Brooks;12/12/2020;Oncologia;Imagiologia;1277;Uso Urgente
201;101;02/09/2020;3460;Carr-Sellers;24/10/2010;Cuidados Intensivos;Monitorização;1278;Uso Urgente
202;105;25/10/2024;4120;Clark, Smith and Martinez;12/11/2022;Bloco Operatório;Esterilização;1279;Piso 1
203;106;01/01/2022;847;Jackson Group;23/08/2020;Ortopedia;Infusão;1280;Manutenção efetuada
204;102;26/01/2022;3954;Black Inc;30/09/2018;Pediatria;Ventilação;1281;Ala Norte
205;106;15/01/2026;4956;Rose and Sons;22/06/2024;Radiologia;Infusão;1282;Calibração pendente
44;106;18/01/2026;2526;Stewart, Thomas and Goodwin;30/07/2021;Oncologia;Infusão;1283;Sala 302
206;104;14/07/2023;2898;Turner, Wu and Hill;01/04/2019;Ginecologia;Imagiologia;1284;Calibração pendente
85;102;31/08/2022;3026;Jones-Boyd;24/11/2017;Radiologia;Ventilação;1285;Equipamento Novo
27;103;01/05/2023;3394;Sampson-Garcia;22/08/2020;Pediatria;Diagnóstico;1286;Manutenção efetuada
207;104;01/05/2022;331;Porter, Nelson and Dorsey;21/09/2018;Oncologia;Imagiologia;1287;Sala 302
57;106;24/02/2025;2191;Walton-Haynes;14/08/2016;Neurologia;Infusão;1288;Uso Urgente
113;105;11/09/2023;4911;Kirby and Sons;02/11/2013;Urgências;Esterilização;1132;Sala 302
168;105;27/07/2021;4138;Schwartz Ltd;20/12/2016;Neurologia;Esterilização;1289;Piso 1
208;104;31/08/2022;2477;Lawrence Inc;27/05/2014;Radiologia;Imagiologia;1290;Piso 1
209;108;04/09/2024;2348;Wright, Smith and Lucas;17/01/2023;Cuidados Intensivos;Sutura Mecânica;1291;Software v4.2
210;104;07/10/2023;1728;Macias Ltd;21/09/2016;Bloco Operatório;Imagiologia;1292;Calibração pendente
211;101;24/08/2024;2910;Velez, Hernandez and Hood;21/02/2019;Urgências;Monitorização;1293;Piso 1
212;102;16/07/2024;798;Herrera, Thomas and Booth;07/09/2015;Ginecologia;Ventilação;1294;Calibração pendente
99;102;01/12/2021;184;Stephens Ltd;26/10/2013;Neurologia;Ventilação;1295;Calibração pendente
213;106;20/05/2020;4133;Ramirez-Stephenson;18/10/2016;Pediatria;Infusão;1296;Equipamento Novo
214;101;27/07/2025;576;Saunders-Andrews;22/01/2022;Oncologia;Monitorização;1297;Sala 302
61;104;04/12/2025;3362;Olson, Phillips and Nelson;09/06/2017;Pediatria;Imagiologia;1298;Software v4.2
169;106;11/08/2024;4198;Mckinney-Fischer;17/02/2019;Neurologia;Infusão;1299;Uso Urgente
215;105;21/07/2023;4797;Wright, Pratt and Rogers;25/03/2015;Cuidados Intensivos;Esterilização;1300;Uso Urgente
136;108;25/01/2023;1467;Juarez Inc;27/06/2013;Urgências;Sutura Mecânica;1301;Sala 302
216;103;27/07/2020;571;Martinez-Wilson;08/05/2019;Urgências;Diagnóstico;1302;Sala 302
217;102;17/08/2020;241;Hebert, Deleon and Peck;11/12/2016;Cardiologia;Ventilação;1303;Sala 302
218;107;28/02/2022;800;Davidson, Schwartz and Villanueva;06/08/2014;Ginecologia;Desfibrilhação;1304;Manutenção efetuada
85;104;15/10/2024;2478;Jones-Boyd;04/09/2016;Urgências;Imagiologia;1305;Sala 302
219;103;24/11/2025;866;Carlson, Pierce and Ross;23/02/2017;Cardiologia;Diagnóstico;1306;Ala Norte
217;101;22/02/2025;2889;Hebert, Deleon and Peck;11/12/2023;Cuidados Intensivos;Monitorização;1307;Calibração pendente
77;108;27/04/2023;1482;Smith LLC;08/06/2020;Pediatria;Sutura Mecânica;1308;Piso 1
15;102;01/02/2024;3681;Khan Group;12/09/2015;Cuidados Intensivos;Ventilação;1309;Piso 1
220;108;19/12/2025;1026;Singh and Sons;17/08/2021;Cuidados Intensivos;Sutura Mecânica;1310;Sala 302
221;104;13/02/2020;4487;Randolph-Garrison;17/03/2014;Ortopedia;Imagiologia;1311;Uso Urgente
23;104;04/02/2023;2062;Fox, Lang and Graham;17/11/2019;Ginecologia;Imagiologia;1023;Ala Norte
222;105;05/08/2025;2174;Madden-Davis;23/07/2023;Oncologia;Esterilização;1312;Ala Norte
157;102;06/07/2020;2524;Jackson-Williams;30/06/2018;Urgências;Ventilação;1313;Calibração pendente
223;108;08/09/2020;734;Anderson LLC;02/06/2016;Neurologia;Sutura Mecânica;1314;Calibração pendente
224;101;15/07/2020;2924;Boone, Smith and Obrien;10/12/2014;Oncologia;Monitorização;1315;Software v4.2
225;108;29/05/2025;1257;Nielsen, Patel and Williams;01/11/2016;Pediatria;Sutura Mecânica;1316;Calibração pendente
226;105;19/09/2024;3085;Clark-Gonzalez;20/12/2019;Bloco Operatório;Esterilização;1317;Piso 1
227;103;12/01/2022;4359;Chavez, Morrison and Snyder;08/08/2015;Ginecologia;Diagnóstico;1318;Manutenção efetuada
60;108;07/12/2020;3190;Macdonald and Sons;13/11/2011;Oncologia;Sutura Mecânica;1319;Sala 302
228;105;06/06/2020;2480;Cole-Norton;24/08/2013;Radiologia;Esterilização;1320;Manutenção efetuada
160;102;18/08/2021;3825;Stuart Inc;05/08/2015;Ortopedia;Ventilação;1201;Equipamento Novo
229;102;27/09/2023;2393;Hansen-Butler;29/08/2020;Cuidados Intensivos;Ventilação;1321;Equipamento Novo
183;106;27/12/2024;4205;Lewis, Rosales and Barrett;02/05/2018;Pediatria;Infusão;1242;Manutenção efetuada
183;107;27/12/2024;4205;Lewis, Rosales and Barrett;25/03/2019;Radiologia;Desfibrilhação;1322;Uso Urgente
65;107;03/09/2023;4260;Moreno Inc;10/06/2018;Ortopedia;Desfibrilhação;1073;Sala 302
65;108;03/09/2023;4260;Moreno Inc;24/06/2018;Bloco Operatório;Sutura Mecânica;1274;Calibração pendente
65;107;03/09/2023;4260;Moreno Inc;21/01/2021;Ortopedia;Desfibrilhação;1073;Manutenção efetuada
230;107;18/08/2024;1737;Miller Inc;22/01/2021;Radiologia;Desfibrilhação;1323;Ala Norte
158;102;01/06/2022;3433;Ewing Ltd;29/03/2014;Radiologia;Ventilação;1324;Ala Norte
231;108;27/10/2023;2985;Schmidt Ltd;23/09/2015;Cardiologia;Sutura Mecânica;1325;Piso 1
232;101;15/12/2022;4687;Mendez-Archer;22/07/2017;Oncologia;Monitorização;1326;Software v4.2
233;103;02/09/2025;4108;Powell Inc;19/06/2022;Pediatria;Diagnóstico;1327;Sala 302
102;106;28/08/2020;1052;Ramirez-Ayala;25/04/2018;Urgências;Infusão;1328;Uso Urgente
222;104;20/09/2025;4817;Madden-Davis;06/01/2020;Neurologia;Imagiologia;1329;Uso Urgente
234;106;01/07/2024;4072;Bright-Jenkins;09/09/2018;Ginecologia;Infusão;1330;Calibração pendente
109;101;13/04/2020;2199;Hurley, Gonzalez and Gonzalez;24/04/2010;Cuidados Intensivos;Monitorização;1331;Ala Norte
153;106;20/12/2024;3000;Evans-Lang;27/09/2020;Ortopedia;Infusão;1332;Uso Urgente
235;105;05/08/2024;4732;Oconnell Ltd;06/10/2018;Ginecologia;Esterilização;1333;Software v4.2
236;104;05/08/2020;3901;Bailey Ltd;19/12/2010;Cardiologia;Imagiologia;1334;Equipamento Novo
237;105;14/02/2024;4570;Chandler Group;11/07/2017;Neurologia;Esterilização;1335;Uso Urgente
238;103;22/12/2022;107;Aguilar Group;21/06/2015;Oncologia;Diagnóstico;1336;Uso Urgente
216;105;29/07/2022;926;Martinez-Wilson;24/02/2018;Cardiologia;Esterilização;1337;Uso Urgente
239;102;12/12/2025;1293;Medina, Smith and Bradford;27/12/2022;Ginecologia;Ventilação;1338;Ala Norte
240;103;21/04/2020;1772;Bryant-Henry;19/12/2011;Urgências;Diagnóstico;1339;Piso 1
205;106;25/09/2024;1760;Rose and Sons;05/09/2021;Radiologia;Infusão;1282;Software v4.2
162;101;03/11/2020;4792;Huffman, Crawford and Roberts;23/08/2012;Ortopedia;Monitorização;1207;Calibração pendente
156;101;26/02/2024;1538;Martinez PLC;15/08/2021;Bloco Operatório;Monitorização;1340;Uso Urgente
241;102;20/06/2023;3790;Hogan PLC;19/10/2014;Pediatria;Ventilação;1341;Piso 1
207;104;30/06/2021;2404;Porter, Nelson and Dorsey;20/04/2012;Pediatria;Imagiologia;1342;Piso 1
242;107;29/04/2023;2407;Harris, Mayo and Mcintyre;22/09/2015;Urgências;Desfibrilhação;1343;Calibração pendente
216;107;21/02/2023;2679;Martinez-Wilson;05/07/2021;Ginecologia;Desfibrilhação;1344;Ala Norte
208;103;16/01/2026;666;Lawrence Inc;09/01/2023;Cuidados Intensivos;Diagnóstico;1345;Sala 302
243;107;09/03/2021;2876;Preston, Whitehead and Garcia;07/01/2020;Urgências;Desfibrilhação;1346;Uso Urgente
244;102;24/12/2022;3317;Neal PLC;23/10/2019;Pediatria;Ventilação;1347;Manutenção efetuada
186;101;17/10/2025;1112;Marsh-Morris;12/12/2021;Oncologia;Monitorização;1348;Manutenção efetuada
245;106;08/06/2022;2675;Rodriguez-Cameron;07/06/2016;Pediatria;Infusão;1349;Ala Norte
246;107;06/05/2024;966;Kane-Griffith;25/01/2021;Radiologia;Desfibrilhação;1350;Piso 1
247;107;27/06/2020;1304;Martinez-Wise;29/12/2014;Radiologia;Desfibrilhação;1351;Calibração pendente
247;104;27/06/2020;1304;Martinez-Wise;05/04/2017;Bloco Operatório;Imagiologia;1352;Ala Norte
248;102;11/08/2025;417;Taylor and Sons;23/05/2023;Ginecologia;Ventilação;1353;Ala Norte
249;106;20/04/2023;2561;Phillips Group;07/01/2020;Pediatria;Infusão;1354;Uso Urgente
249;106;20/04/2023;2561;Phillips Group;13/01/2016;Bloco Operatório;Infusão;1355;Sala 302
38;107;01/11/2024;3231;Roman-Brown;19/01/2020;Cuidados Intensivos;Desfibrilhação;1356;Calibração pendente
64;102;05/05/2021;450;Roberts-Brown;27/05/2012;Bloco Operatório;Ventilação;1357;Piso 1
192;104;28/01/2024;1975;Soto, Greer and Jordan;27/11/2022;Ginecologia;Imagiologia;1358;Piso 1
158;104;07/07/2023;1351;Ewing Ltd;19/12/2019;Radiologia;Imagiologia;1324;Sala 302
115;102;04/06/2022;1060;Adams, Case and Evans;05/07/2020;Cardiologia;Ventilação;1359;Ala Norte
250;105;10/02/2026;950;Valencia Inc;04/08/2016;Ortopedia;Esterilização;1360;Sala 302
250;105;10/02/2026;950;Valencia Inc;15/11/2021;Oncologia;Esterilização;1361;Ala Norte
251;106;09/04/2022;2405;Martin-Wilson;13/10/2014;Cuidados Intensivos;Infusão;1362;Calibração pendente
21;108;15/01/2022;2873;Jones-Baldwin;26/05/2013;Neurologia;Sutura Mecânica;1363;Uso Urgente
252;103;26/01/2023;4618;Rodriguez Ltd;05/04/2019;Neurologia;Diagnóstico;1364;Piso 1
253;101;31/07/2023;2726;Olson Group;22/07/2016;Cardiologia;Monitorização;1365;Calibração pendente
48;105;12/08/2024;348;Park PLC;26/01/2018;Ortopedia;Esterilização;1050;Piso 1
254;104;09/08/2020;2146;Salinas-Franco;28/03/2016;Ortopedia;Imagiologia;1366;Calibração pendente
187;106;29/12/2021;4141;Gonzalez LLC;09/11/2012;Pediatria;Infusão;1367;Equipamento Novo
255;107;25/12/2021;3467;Delacruz, Trujillo and Bishop;05/08/2015;Oncologia;Desfibrilhação;1368;Equipamento Novo
245;104;31/05/2024;4138;Rodriguez-Cameron;30/03/2022;Bloco Operatório;Imagiologia;1369;Software v4.2
256;106;29/08/2020;3546;Jordan, Medina and Dixon;24/01/2011;Ginecologia;Infusão;1370;Calibração pendente
257;101;01/02/2021;1691;Williams LLC;03/09/2017;Ortopedia;Monitorização;1371;Software v4.2
257;103;01/02/2021;1691;Williams LLC;16/08/2019;Bloco Operatório;Diagnóstico;1372;Sala 302
257;101;01/02/2021;1691;Williams LLC;30/08/2019;Ortopedia;Monitorização;1371;Ala Norte
101;106;04/01/2021;491;Dixon, Wilson and Dillon;17/08/2018;Oncologia;Infusão;1373;Equipamento Novo
258;108;11/11/2020;1741;Yoder-Pearson;09/11/2017;Ortopedia;Sutura Mecânica;1374;Calibração pendente
259;105;15/11/2023;217;Barrett Ltd;13/04/2019;Ortopedia;Esterilização;1375;Sala 302
245;102;28/06/2024;1741;Rodriguez-Cameron;27/07/2021;Cardiologia;Ventilação;1376;Sala 302
260;103;14/05/2022;4284;Phillips, Shaw and Gutierrez;22/05/2017;Bloco Operatório;Diagnóstico;1377;Ala Norte
143;103;05/06/2022;1631;Carey-Frazier;18/03/2019;Bloco Operatório;Diagnóstico;1378;Piso 1
261;103;21/10/2020;3244;Anderson Ltd;04/07/2018;Cuidados Intensivos;Diagnóstico;1379;Piso 1
30;102;22/08/2025;3984;Manning-Long;17/04/2020;Radiologia;Ventilação;1380;Calibração pendente
262;105;19/03/2024;4695;Johnson, White and Reed;24/06/2016;Pediatria;Esterilização;1381;Software v4.2
263;105;19/08/2020;3627;Gray Inc;24/08/2010;Cuidados Intensivos;Esterilização;1382;Calibração pendente
264;103;03/04/2020;2871;Scott, Jones and Banks;01/03/2015;Ortopedia;Diagnóstico;1383;Calibração pendente
265;107;21/07/2022;1180;Perry-Willis;04/03/2013;Pediatria;Desfibrilhação;1384;Ala Norte
266;104;05/11/2022;1812;Pope LLC;30/08/2017;Cuidados Intensivos;Imagiologia;1385;Manutenção efetuada
267;107;18/11/2021;4504;Baker-Cunningham;27/07/2020;Cardiologia;Desfibrilhação;1386;Calibração pendente
175;106;26/08/2025;1198;Martinez Group;19/12/2022;Radiologia;Infusão;1232;Manutenção efetuada
144;101;25/02/2024;4947;Booker Group;20/07/2015;Cardiologia;Monitorização;1387;Calibração pendente
260;107;16/11/2021;2723;Phillips, Shaw and Gutierrez;02/09/2012;Ortopedia;Desfibrilhação;1388;Calibração pendente
268;106;08/12/2021;2010;Spence Inc;02/03/2016;Oncologia;Infusão;1389;Sala 302
76;102;23/05/2020;3016;Harrison Group;27/12/2018;Radiologia;Ventilação;1390;Software v4.2
76;102;23/05/2020;3016;Harrison Group;11/10/2010;Radiologia;Ventilação;1390;Calibração pendente
65;107;23/04/2025;4181;Moreno Inc;03/01/2018;Cardiologia;Desfibrilhação;1391;Ala Norte
65;105;23/04/2025;4181;Moreno Inc;26/06/2016;Pediatria;Esterilização;1072;Sala 302
65;106;23/04/2025;4181;Moreno Inc;18/12/2021;Cardiologia;Infusão;1391;Equipamento Novo
186;103;12/12/2023;951;Marsh-Morris;08/02/2017;Cuidados Intensivos;Diagnóstico;1392;Sala 302
269;104;07/03/2023;3923;Norton-Carter;19/05/2014;Neurologia;Imagiologia;1393;Software v4.2
67;107;20/11/2024;2503;Scott and Sons;03/03/2021;Pediatria;Desfibrilhação;1394;Software v4.2
270;101;24/06/2024;319;Nelson Group;09/03/2015;Radiologia;Monitorização;1395;Uso Urgente
26;104;03/05/2023;4837;Richardson, Boyle and Strong;30/08/2014;Urgências;Imagiologia;1396;Piso 1
271;108;06/07/2024;774;Wiley-Fletcher;02/09/2015;Ortopedia;Sutura Mecânica;1397;Uso Urgente
272;104;12/06/2023;2253;Simon Inc;31/08/2018;Ginecologia;Imagiologia;1398;Manutenção efetuada
273;105;02/03/2021;2140;Ford, Weber and Joseph;26/06/2011;Oncologia;Esterilização;1399;Ala Norte
274;104;11/06/2023;2126;Chapman, Leon and Aguirre;16/10/2013;Radiologia;Imagiologia;1400;Manutenção efetuada
275;102;21/04/2021;2034;Adams LLC;08/10/2018;Urgências;Ventilação;1401;Software v4.2
1;103;27/03/2024;4144;Carter-Hill;31/05/2021;Oncologia;Diagnóstico;1402;Equipamento Novo
110;103;17/01/2022;2288;Lee-Olson;17/03/2019;Cuidados Intensivos;Diagnóstico;1403;Equipamento Novo
169;108;20/05/2025;3853;Mckinney-Fischer;15/03/2020;Urgências;Sutura Mecânica;1404;Ala Norte
209;107;20/02/2020;4089;Wright, Smith and Lucas;19/08/2015;Cardiologia;Desfibrilhação;1405;Calibração pendente
249;108;26/10/2024;2222;Phillips Group;12/05/2020;Oncologia;Sutura Mecânica;1406;Calibração pendente
249;105;26/10/2024;2222;Phillips Group;20/10/2019;Bloco Operatório;Esterilização;1355;Equipamento Novo
165;101;26/10/2021;1107;Anthony-Harris;21/09/2017;Cuidados Intensivos;Monitorização;1407;Manutenção efetuada
276;105;24/12/2024;2369;Campbell, Parker and Morgan;29/07/2018;Ginecologia;Esterilização;1408;Sala 302
34;106;21/11/2021;591;Stokes, Phillips and Jones;26/01/2020;Cuidados Intensivos;Infusão;1035;Calibração pendente
190;108;15/01/2023;3678;Frye, Lewis and Wilson;29/01/2020;Urgências;Sutura Mecânica;1409;Calibração pendente
190;107;15/01/2023;3678;Frye, Lewis and Wilson;21/06/2016;Urgências;Desfibrilhação;1409;Calibração pendente
11;104;02/07/2021;4542;Gilmore and Sons;14/02/2020;Neurologia;Imagiologia;1410;Piso 1
12;103;30/09/2021;4747;Lloyd-Murphy;29/06/2017;Ginecologia;Diagnóstico;1028;Calibração pendente
42;106;06/02/2024;1787;Griffin Inc;28/12/2017;Bloco Operatório;Infusão;1411;Piso 1
277;103;22/01/2023;4414;Levine, Parker and Ball;17/10/2017;Radiologia;Diagnóstico;1412;Piso 1
278;102;13/05/2021;4148;Mendez Ltd;11/09/2019;Radiologia;Ventilação;1413;Sala 302
181;104;22/12/2025;4793;Williams-Shelton;23/12/2016;Ginecologia;Imagiologia;1414;Calibração pendente
279;105;03/03/2024;3137;Vasquez PLC;14/10/2015;Pediatria;Esterilização;1415;Manutenção efetuada
43;107;27/12/2023;3053;Watson PLC;22/04/2020;Bloco Operatório;Desfibrilhação;1416;Software v4.2
138;105;03/09/2023;4568;Lawrence LLC;18/08/2019;Oncologia;Esterilização;1417;Uso Urgente
204;107;31/08/2020;2063;Black Inc;19/12/2010;Cuidados Intensivos;Desfibrilhação;1418;Uso Urgente
280;104;17/06/2022;802;Ellis-Sparks;25/07/2015;Cuidados Intensivos;Imagiologia;1419;Software v4.2
24;104;01/06/2021;4908;Vang, Tanner and Robinson;17/04/2018;Bloco Operatório;Imagiologia;1420;Piso 1
228;105;09/07/2023;841;Cole-Norton;06/09/2014;Oncologia;Esterilização;1421;Sala 302
102;106;15/01/2023;3182;Ramirez-Ayala;24/03/2020;Cardiologia;Infusão;1422;Piso 1
277;104;25/03/2021;2290;Levine, Parker and Ball;25/11/2011;Neurologia;Imagiologia;1423;Manutenção efetuada
270;103;06/02/2024;4840;Nelson Group;08/09/2019;Cardiologia;Diagnóstico;1424;Uso Urgente
281;108;16/03/2020;4919;Warren-Sullivan;30/09/2018;Cardiologia;Sutura Mecânica;1425;Uso Urgente
149;104;14/12/2021;2800;Weaver Inc;03/07/2020;Pediatria;Imagiologia;1426;Ala Norte
282;106;23/09/2025;3723;Calderon Inc;07/08/2023;Cardiologia;Infusão;1427;Manutenção efetuada
87;103;03/04/2022;4769;Smith Inc;09/12/2012;Cardiologia;Diagnóstico;1428;Software v4.2
283;105;16/04/2025;3276;Logan, Taylor and Williams;11/09/2022;Cardiologia;Esterilização;1429;Equipamento Novo
281;105;08/07/2023;873;Warren-Sullivan;10/03/2021;Ortopedia;Esterilização;1430;Calibração pendente
132;107;02/09/2024;3024;Stewart-Garcia;26/07/2023;Ginecologia;Desfibrilhação;1431;Software v4.2
172;108;08/03/2024;4330;Sellers-Ortiz;23/02/2023;Urgências;Sutura Mecânica;1432;Software v4.2
284;102;12/03/2025;2693;Wallace, Wagner and Conrad;11/08/2016;Neurologia;Ventilação;1433;Uso Urgente
