hospital_id;device_id;utilization_date;amount;name;creation_date;title;category;department_id;extra_info
184;102;2025-09-08;2952;Smith, Norris and West;2022-11-08;Cuidados Intensivos;Ventilação;1244;Software v4.2
185;107;2021-08-19;3087;Adams-Park;2020-07-28;Ginecologia;Desfibrilhação;1245;Calibração pendente
7;101;2024-06-27;3912;Taylor-Webster;2021-06-13;Radiologia;Monitorização;1006;Sala 302
180;105;2021-02-18;3461;Lee, Herman and Ramirez;2017-09-22;Oncologia;Esterilização;1246;Equipamento Novo
186;108;2024-02-10;3753;Marsh-Morris;2016-09-13;Pediatria;Sutura Mecânica;1247;Equipamento Novo
22;106;2021-04-07;1627;Alexander, Taylor and Lam;2012-01-29;Cuidados Intensivos;Infusão;1248;Sala 302
187;104;2023-09-12;2577;Gonzalez LLC;2017-10-05;Bloco Operatório;Imagiologia;1249;Ala Norte
27;106;2021-09-11;585;Sampson-Garcia;2011-11-11;Cuidados Intensivos;Infusão;1250;Equipamento Novo
58;107;2022-05-27;976;Kim, Thompson and Stafford;2018-05-06;Urgências;Desfibrilhação;1251;Ala Norte
188;105;2024-02-06;1190;Alexander Inc;2015-03-13;Neurologia;Esterilização;1252;Manutenção efetuada
189;102;2020-09-04;2245;Chang, Jackson and Williams;2012-12-08;Cuidados Intensivos;Ventilação;1253;Piso 1
190;107;2024-10-14;2025;Frye, Lewis and Wilson;2016-12-24;Neurologia;Desfibrilhação;1254;Manutenção efetuada
190;102;2024-10-14;2025;Frye, Lewis and Wilson;2021-07-04;Bloco Operatório;Ventilação;1255;Sala 302
191;103;2023-10-21;1849;Warner-Gonzalez;2015-08-10;Ortopedia;Diagnóstico;1256;Equipamento Novo
191;106;2023-10-21;1849;Warner-Gonzalez;2014-10-15;Bloco Operatório;Infusão;1257;Manutenção efetuada
192;108;2021-06-22;1415;Soto, Greer and Jordan;2013-06-29;Urgências;Sutura Mecânica;1258;Piso 1
193;103;2020-02-26;3989;Little-Smith;2014-01-06;Urgências;Diagnóstico;1259;Software v4.2
193;105;2020-02-26;3989;Little-Smith;2016-12-07;Ginecologia;Esterilização;1260;Uso Urgente
13;101;2021-02-13;1421;White, Mahoney and Merritt;2014-11-27;Oncologia;Monitorização;1012;Uso Urgente
143;103;2023-04-13;4876;Carey-Frazier;2014-08-06;Cardiologia;Diagnóstico;1173;Equipamento Novo
194;101;2020-10-17;372;Perez and Sons;2018-09-24;Urgências;Monitorização;1261;Piso 1
159;106;2022-11-15;608;Reed LLC;2021-01-31;Bloco Operatório;Infusão;1262;Software v4.2
123;105;2021-05-26;3681;Jackson and Sons;2019-12-19;Radiologia;Esterilização;1143;Calibração pendente
93;105;2024-08-07;4748;Spencer-Barnes;2021-09-27;Urgências;Esterilização;1263;Software v4.2
78;103;2025-10-06;1878;Warren-Everett;2017-12-26;Ortopedia;Diagnóstico;1264;Ala Norte
195;103;2025-12-30;2442;Nguyen PLC;2018-07-23;Urgências;Diagnóstico;1265;Manutenção efetuada
196;105;2022-04-11;3804;Oliver and Sons;2015-11-17;Ginecologia;Esterilização;1266;Equipamento Novo
103;102;2024-02-17;2672;Brown Group;2021-07-23;Ortopedia;Ventilação;1267;Software v4.2
121;106;2023-03-04;2162;Woods, Cook and Mullins;2017-08-22;Cardiologia;Infusão;1268;Ala Norte
164;102;2024-08-01;355;Fox-Tucker;2015-06-10;Urgências;Ventilação;1269;Equipamento Novo
6;106;2020-04-02;2885;Russell LLC;2017-02-11;Cardiologia;Infusão;1270;Software v4.2
197;104;2021-01-21;3919;Perez-Whitehead;2013-10-09;Radiologia;Imagiologia;1271;Ala Norte
65;104;2022-11-17;3736;Moreno Inc;2013-09-22;Neurologia;Imagiologia;1272;Calibração pendente
65;103;2022-11-17;3736;Moreno Inc;2016-04-01;Cuidados Intensivos;Diagnóstico;1273;Calibração pendente
65;107;2022-11-17;3736;Moreno Inc;2019-06-07;Bloco Operatório;Desfibrilhação;1274;Sala 302
198;107;2025-07-18;3031;Zavala PLC;2020-07-19;Cardiologia;Desfibrilhação;1275;Equipamento Novo
199;108;2020-02-25;4424;Diaz, Mccann and Rodriguez;2018-08-13;Bloco Operatório;Sutura Mecânica;1276;Piso 1
200;104;2023-12-08;490;Beasley, Rodriguez and Brooks;2020-12-12;Oncologia;Imagiologia;1277;Uso Urgente
201;101;2020-09-02;3460;Carr-Sellers;2010-10-24;Cuidados Intensivos;Monitorização;1278;Uso Urgente
202;105;2024-10-25;4120;Clark, Smith and Martinez;2022-11-12;Bloco Operatório;Esterilização;1279;Piso 1
203;106;2022-01-01;847;Jackson Group;2020-08-23;Ortopedia;Infusão;1280;Manutenção efetuada
204;102;2022-01-26;3954;Black Inc;2018-09-30;Pediatria;Ventilação;1281;Ala Norte
205;106;2026-01-15;4956;Rose and Sons;2024-06-22;Radiologia;Infusão;1282;Calibração pendente
44;106;2026-01-18;2526;Stewart, Thomas and Goodwin;2021-07-30;Oncologia;Infusão;1283;Sala 302
206;104;2023-07-14;2898;Turner, Wu and Hill;2019-04-01;Ginecologia;Imagiologia;1284;Calibração pendente
85;102;2022-08-31;3026;Jones-Boyd;2017-11-24;Radiologia;Ventilação;1285;Equipamento Novo
27;103;2023-05-01;3394;Sampson-Garcia;2020-08-22;Pediatria;Diagnóstico;1286;Manutenção efetuada
207;104;2022-05-01;331;Porter, Nelson and Dorsey;2018-09-21;Oncologia;Imagiologia;1287;Sala 302
57;106;2025-02-24;2191;Walton-Haynes;2016-08-14;Neurologia;Infusão;1288;Uso Urgente
113;105;2023-09-11;4911;Kirby and Sons;2013-11-02;Urgências;Esterilização;1132;Sala 302
168;105;2021-07-27;4138;Schwartz Ltd;2016-12-20;Neurologia;Esterilização;1289;Piso 1
208;104;2022-08-31;2477;Lawrence Inc;2014-05-27;Radiologia;Imagiologia;1290;Piso 1
209;108;2024-09-04;2348;Wright, Smith and Lucas;2023-01-17;Cuidados Intensivos;Sutura Mecânica;1291;Software v4.2
210;104;2023-10-07;1728;Macias Ltd;2016-09-21;Bloco Operatório;Imagiologia;1292;Calibração pendente
211;101;2024-08-24;2910;Velez, Hernandez and Hood;2019-02-21;Urgências;Monitorização;1293;Piso 1
212;102;2024-07-16;798;Herrera, Thomas and Booth;2015-09-07;Ginecologia;Ventilação;1294;Calibração pendente
99;102;2021-12-01;184;Stephens Ltd;2013-10-26;Neurologia;Ventilação;1295;Calibração pendente
213;106;2020-05-20;4133;Ramirez-Stephenson;2016-10-18;Pediatria;Infusão;1296;Equipamento Novo
214;101;2025-07-27;576;Saunders-Andrews;2022-01-22;Oncologia;Monitorização;1297;Sala 302
61;104;2025-12-04;3362;Olson, Phillips and Nelson;2017-06-09;Pediatria;Imagiologia;1298;Software v4.2
169;106;2024-08-11;4198;Mckinney-Fischer;2019-02-17;Neurologia;Infusão;1299;Uso Urgente
215;105;2023-07-21;4797;Wright, Pratt and Rogers;2015-03-25;Cuidados Intensivos;Esterilização;1300;Uso Urgente
136;108;2023-01-25;1467;Juarez Inc;2013-06-27;Urgências;Sutura Mecânica;1301;Sala 302
216;103;2020-07-27;571;Martinez-Wilson;2019-05-08;Urgências;Diagnóstico;1302;Sala 302
217;102;2020-08-17;241;Hebert, Deleon and Peck;2016-12-11;Cardiologia;Ventilação;1303;Sala 302
218;107;2022-02-28;800;Davidson, Schwartz and Villanueva;2014-08-06;Ginecologia;Desfibrilhação;1304;Manutenção efetuada
85;104;2024-10-15;2478;Jones-Boyd;2016-09-04;Urgências;Imagiologia;1305;Sala 302
219;103;2025-11-24;866;Carlson, Pierce and Ross;2017-02-23;Cardiologia;Diagnóstico;1306;Ala Norte
217;101;2025-02-22;2889;Hebert, Deleon and Peck;2023-12-11;Cuidados Intensivos;Monitorização;1307;Calibração pendente
77;108;2023-04-27;1482;Smith LLC;2020-06-08;Pediatria;Sutura Mecânica;1308;Piso 1
15;102;2024-02-01;3681;Khan Group;2015-09-12;Cuidados Intensivos;Ventilação;1309;Piso 1
220;108;2025-12-19;1026;Singh and Sons;2021-08-17;Cuidados Intensivos;Sutura Mecânica;1310;Sala 302
221;104;2020-02-13;4487;Randolph-Garrison;2014-03-17;Ortopedia;Imagiologia;1311;Uso Urgente
23;104;2023-02-04;2062;Fox, Lang and Graham;2019-11-17;Ginecologia;Imagiologia;1023;Ala Norte
222;105;2025-08-05;2174;Madden-Davis;2023-07-23;Oncologia;Esterilização;1312;Ala Norte
157;102;2020-07-06;2524;Jackson-Williams;2018-06-30;Urgências;Ventilação;1313;Calibração pendente
223;108;2020-09-08;734;Anderson LLC;2016-06-02;Neurologia;Sutura Mecânica;1314;Calibração pendente
224;101;2020-07-15;2924;Boone, Smith and Obrien;2014-12-10;Oncologia;Monitorização;1315;Software v4.2
225;108;2025-05-29;1257;Nielsen, Patel and Williams;2016-11-01;Pediatria;Sutura Mecânica;1316;Calibração pendente
226;105;2024-09-19;3085;Clark-Gonzalez;2019-12-20;Bloco Operatório;Esterilização;1317;Piso 1
227;103;2022-01-12;4359;Chavez, Morrison and Snyder;2015-08-08;Ginecologia;Diagnóstico;1318;Manutenção efetuada
60;108;2020-12-07;3190;Macdonald and Sons;2011-11-13;Oncologia;Sutura Mecânica;1319;Sala 302
228;105;2020-06-06;2480;Cole-Norton;2013-08-24;Radiologia;Esterilização;1320;Manutenção efetuada
160;102;2021-08-18;3825;Stuart Inc;2015-08-05;Ortopedia;Ventilação;1201;Equipamento Novo
229;102;2023-09-27;2393;Hansen-Butler;2020-08-29;Cuidados Intensivos;Ventilação;1321;Equipamento Novo
183;106;2024-12-27;4205;Lewis, Rosales and Barrett;2018-05-02;Pediatria;Infusão;1242;Manutenção efetuada
183;107;2024-12-27;4205;Lewis, Rosales and Barrett;2019-03-25;Radiologia;Desfibrilhação;1322;Uso Urgente
65;107;2023-09-03;4260;Moreno Inc;2018-06-10;Ortopedia;Desfibrilhação;1073;Sala 302
65;108;2023-09-03;4260;Moreno Inc;2018-06-24;Bloco Operatório;Sutura Mecânica;1274;Calibração pendente
65;107;2023-09-03;4260;Moreno Inc;2021-01-21;Ortopedia;Desfibrilhação;1073;Manutenção efetuada
230;107;2024-08-18;1737;Miller Inc;2021-01-22;Radiologia;Desfibrilhação;1323;Ala Norte
158;102;2022-06-01;3433;Ewing Ltd;2014-03-29;Radiologia;Ventilação;1324;Ala Norte
231;108;2023-10-27;2985;Schmidt Ltd;2015-09-23;Cardiologia;Sutura Mecânica;1325;Piso 1
232;101;2022-12-15;4687;Mendez-Archer;2017-07-22;Oncologia;Monitorização;1326;Software v4.2
233;103;2025-09-02;4108;Powell Inc;2022-06-19;Pediatria;Diagnóstico;1327;Sala 302
102;106;2020-08-28;1052;Ramirez-Ayala;2018-04-25;Urgências;Infusão;1328;Uso Urgente
222;104;2025-09-20;4817;Madden-Davis;2020-01-06;Neurologia;Imagiologia;1329;Uso Urgente
234;106;2024-07-01;4072;Bright-Jenkins;2018-09-09;Ginecologia;Infusão;1330;Calibração pendente
109;101;2020-04-13;2199;Hurley, Gonzalez and Gonzalez;2010-04-24;Cuidados Intensivos;Monitorização;1331;Ala Norte
153;106;2024-12-20;3000;Evans-Lang;2020-09-27;Ortopedia;Infusão;1332;Uso Urgente
235;105;2024-08-05;4732;Oconnell Ltd;2018-10-06;Ginecologia;Esterilização;1333;Software v4.2
236;104;2020-08-05;3901;Bailey Ltd;2010-12-19;Cardiologia;Imagiologia;1334;Equipamento Novo
237;105;2024-02-14;4570;Chandler Group;2017-07-11;Neurologia;Esterilização;1335;Uso Urgente
238;103;2022-12-22;107;Aguilar Group;2015-06-21;Oncologia;Diagnóstico;1336;Uso Urgente
216;105;2022-07-29;926;Martinez-Wilson;2018-02-24;Cardiologia;Esterilização;1337;Uso Urgente
239;102;2025-12-12;1293;Medina, Smith and Bradford;2022-12-27;Ginecologia;Ventilação;1338;Ala Norte
240;103;2020-04-21;1772;Bryant-Henry;2011-12-19;Urgências;Diagnóstico;1339;Piso 1
205;106;2024-09-25;1760;Rose and Sons;2021-09-05;Radiologia;Infusão;1282;Software v4.2
162;101;2020-11-03;4792;Huffman, Crawford and Roberts;2012-08-23;Ortopedia;Monitorização;1207;Calibração pendente
156;101;2024-02-26;1538;Martinez PLC;2021-08-15;Bloco Operatório;Monitorização;1340;Uso Urgente
241;102;2023-06-20;3790;Hogan PLC;2014-10-19;Pediatria;Ventilação;1341;Piso 1
207;104;2021-06-30;2404;Porter, Nelson and Dorsey;2012-04-20;Pediatria;Imagiologia;1342;Piso 1
242;107;2023-04-29;2407;Harris, Mayo and Mcintyre;2015-09-22;Urgências;Desfibrilhação;1343;Calibração pendente
216;107;2023-02-21;2679;Martinez-Wilson;2021-07-05;Ginecologia;Desfibrilhação;1344;Ala Norte
208;103;2026-01-16;666;Lawrence Inc;2023-01-09;Cuidados Intensivos;Diagnóstico;1345;Sala 302
243;107;2021-03-09;2876;Preston, Whitehead and Garcia;2020-01-07;Urgências;Desfibrilhação;1346;Uso Urgente
244;102;2022-12-24;3317;Neal PLC;2019-10-23;Pediatria;Ventilação;1347;Manutenção efetuada
186;101;2025-10-17;1112;Marsh-Morris;2021-12-12;Oncologia;Monitorização;1348;Manutenção efetuada
245;106;2022-06-08;2675;Rodriguez-Cameron;2016-06-07;Pediatria;Infusão;1349;Ala Norte
246;107;2024-05-06;966;Kane-Griffith;2021-01-25;Radiologia;Desfibrilhação;1350;Piso 1
247;107;2020-06-27;1304;Martinez-Wise;2014-12-29;Radiologia;Desfibrilhação;1351;Calibração pendente
247;104;2020-06-27;1304;Martinez-Wise;2017-04-05;Bloco Operatório;Imagiologia;1352;Ala Norte
248;102;2025-08-11;417;Taylor and Sons;2023-05-23;Ginecologia;Ventilação;1353;Ala Norte
249;106;2023-04-20;2561;Phillips Group;2020-01-07;Pediatria;Infusão;1354;Uso Urgente
249;106;2023-04-20;2561;Phillips Group;2016-01-13;Bloco Operatório;Infusão;1355;Sala 302
38;107;2024-11-01;3231;Roman-Brown;2020-01-19;Cuidados Intensivos;Desfibrilhação;1356;Calibração pendente
64;102;2021-05-05;450;Roberts-Brown;2012-05-27;Bloco Operatório;Ventilação;1357;Piso 1
192;104;2024-01-28;1975;Soto, Greer and Jordan;2022-11-27;Ginecologia;Imagiologia;1358;Piso 1
158;104;2023-07-07;1351;Ewing Ltd;2019-12-19;Radiologia;Imagiologia;1324;Sala 302
115;102;2022-06-04;1060;Adams, Case and Evans;2020-07-05;Cardiologia;Ventilação;1359;Ala Norte
250;105;2026-02-10;950;Valencia Inc;2016-08-04;Ortopedia;Esterilização;1360;Sala 302
250;105;2026-02-10;950;Valencia Inc;2021-11-15;Oncologia;Esterilização;1361;Ala Norte
251;106;2022-04-09;2405;Martin-Wilson;2014-10-13;Cuidados Intensivos;Infusão;1362;Calibração pendente
21;108;2022-01-15;2873;Jones-Baldwin;2013-05-26;Neurologia;Sutura Mecânica;1363;Uso Urgente
252;103;2023-01-26;4618;Rodriguez Ltd;2019-04-05;Neurologia;Diagnóstico;1364;Piso 1
253;101;2023-07-31;2726;Olson Group;2016-07-22;Cardiologia;Monitorização;1365;Calibração pendente
48;105;2024-08-12;348;Park PLC;2018-01-26;Ortopedia;Esterilização;1050;Piso 1
254;104;2020-08-09;2146;Salinas-Franco;2016-03-28;Ortopedia;Imagiologia;1366;Calibração pendente
187;106;2021-12-29;4141;Gonzalez LLC;2012-11-09;Pediatria;Infusão;1367;Equipamento Novo
255;107;2021-12-25;3467;Delacruz, Trujillo and Bishop;2015-08-05;Oncologia;Desfibrilhação;1368;Equipamento Novo
245;104;2024-05-31;4138;Rodriguez-Cameron;2022-03-30;Bloco Operatório;Imagiologia;1369;Software v4.2
256;106;2020-08-29;3546;Jordan, Medina and Dixon;2011-01-24;Ginecologia;Infusão;1370;Calibração pendente
257;101;2021-02-01;1691;Williams LLC;2017-09-03;Ortopedia;Monitorização;1371;Software v4.2
257;103;2021-02-01;1691;Williams LLC;2019-08-16;Bloco Operatório;Diagnóstico;1372;Sala 302
257;101;2021-02-01;1691;Williams LLC;2019-08-30;Ortopedia;Monitorização;1371;Ala Norte
101;106;2021-01-04;491;Dixon, Wilson and Dillon;2018-08-17;Oncologia;Infusão;1373;Equipamento Novo
258;108;2020-11-11;1741;Yoder-Pearson;2017-11-09;Ortopedia;Sutura Mecânica;1374;Calibração pendente
259;105;2023-11-15;217;Barrett Ltd;2019-04-13;Ortopedia;Esterilização;1375;Sala 302
245;102;2024-06-28;1741;Rodriguez-Cameron;2021-07-27;Cardiologia;Ventilação;1376;Sala 302
260;103;2022-05-14;4284;Phillips, Shaw and Gutierrez;2017-05-22;Bloco Operatório;Diagnóstico;1377;Ala Norte
143;103;2022-06-05;1631;Carey-Frazier;2019-03-18;Bloco Operatório;Diagnóstico;1378;Piso 1
261;103;2020-10-21;3244;Anderson Ltd;2018-07-04;Cuidados Intensivos;Diagnóstico;1379;Piso 1
30;102;2025-08-22;3984;Manning-Long;2020-04-17;Radiologia;Ventilação;1380;Calibração pendente
262;105;2024-03-19;4695;Johnson, White and Reed;2016-06-24;Pediatria;Esterilização;1381;Software v4.2
263;105;2020-08-19;3627;Gray Inc;2010-08-24;Cuidados Intensivos;Esterilização;1382;Calibração pendente
264;103;2020-04-03;2871;Scott, Jones and Banks;2015-03-01;Ortopedia;Diagnóstico;1383;Calibração pendente
265;107;2022-07-21;1180;Perry-Willis;2013-03-04;Pediatria;Desfibrilhação;1384;Ala Norte
266;104;2022-11-05;1812;Pope LLC;2017-08-30;Cuidados Intensivos;Imagiologia;1385;Manutenção efetuada
267;107;2021-11-18;4504;Baker-Cunningham;2020-07-27;Cardiologia;Desfibrilhação;1386;Calibração pendente
175;106;2025-08-26;1198;Martinez Group;2022-12-19;Radiologia;Infusão;1232;Manutenção efetuada
144;101;2024-02-25;4947;Booker Group;2015-07-20;Cardiologia;Monitorização;1387;Calibração pendente
260;107;2021-11-16;2723;Phillips, Shaw and Gutierrez;2012-09-02;Ortopedia;Desfibrilhação;1388;Calibração pendente
268;106;2021-12-08;2010;Spence Inc;2016-03-02;Oncologia;Infusão;1389;Sala 302
76;102;2020-05-23;3016;Harrison Group;2018-12-27;Radiologia;Ventilação;1390;Software v4.2
76;102;2020-05-23;3016;Harrison Group;2010-10-11;Radiologia;Ventilação;1390;Calibração pendente
65;107;2025-04-23;4181;Moreno Inc;2018-01-03;Cardiologia;Desfibrilhação;1391;Ala Norte
65;105;2025-04-23;4181;Moreno Inc;2016-06-26;Pediatria;Esterilização;1072;Sala 302
65;106;2025-04-23;4181;Moreno Inc;2021-12-18;Cardiologia;Infusão;1391;Equipamento Novo
186;103;2023-12-12;951;Marsh-Morris;2017-02-08;Cuidados Intensivos;Diagnóstico;1392;Sala 302
269;104;2023-03-07;3923;Norton-Carter;2014-05-19;Neurologia;Imagiologia;1393;Software v4.2
67;107;2024-11-20;2503;Scott and Sons;2021-03-03;Pediatria;Desfibrilhação;1394;Software v4.2
270;101;2024-06-24;319;Nelson Group;2015-03-09;Radiologia;Monitorização;1395;Uso Urgente
26;104;2023-05-03;4837;Richardson, Boyle and Strong;2014-08-30;Urgências;Imagiologia;1396;Piso 1
271;108;2024-07-06;774;Wiley-Fletcher;2015-09-02;Ortopedia;Sutura Mecânica;1397;Uso Urgente
272;104;2023-06-12;2253;Simon Inc;2018-08-31;Ginecologia;Imagiologia;1398;Manutenção efetuada
273;105;2021-03-02;2140;Ford, Weber and Joseph;2011-06-26;Oncologia;Esterilização;1399;Ala Norte
274;104;2023-06-11;2126;Chapman, Leon and Aguirre;2013-10-16;Radiologia;Imagiologia;1400;Manutenção efetuada
275;102;2021-04-21;2034;Adams LLC;2018-10-08;Urgências;Ventilação;1401;Software v4.2
1;103;2024-03-27;4144;Carter-Hill;2021-05-31;Oncologia;Diagnóstico;1402;Equipamento Novo
110;103;2022-01-17;2288;Lee-Olson;2019-03-17;Cuidados Intensivos;Diagnóstico;1403;Equipamento Novo
169;108;2025-05-20;3853;Mckinney-Fischer;2020-03-15;Urgências;Sutura Mecânica;1404;Ala Norte
209;107;2020-02-20;4089;Wright, Smith and Lucas;2015-08-19;Cardiologia;Desfibrilhação;1405;Calibração pendente
249;108;2024-10-26;2222;Phillips Group;2020-05-12;Oncologia;Sutura Mecânica;1406;Calibração pendente
249;105;2024-10-26;2222;Phillips Group;2019-10-20;Bloco Operatório;Esterilização;1355;Equipamento Novo
165;101;2021-10-26;1107;Anthony-Harris;2017-09-21;Cuidados Intensivos;Monitorização;1407;Manutenção efetuada
276;105;2024-12-24;2369;Campbell, Parker and Morgan;2018-07-29;Ginecologia;Esterilização;1408;Sala 302
34;106;2021-11-21;591;Stokes, Phillips and Jones;2020-01-26;Cuidados Intensivos;Infusão;1035;Calibração pendente
190;108;2023-01-15;3678;Frye, Lewis and Wilson;2020-01-29;Urgências;Sutura Mecânica;1409;Calibração pendente
190;107;2023-01-15;3678;Frye, Lewis and Wilson;2016-06-21;Urgências;Desfibrilhação;1409;Calibração pendente
11;104;2021-07-02;4542;Gilmore and Sons;2020-02-14;Neurologia;Imagiologia;1410;Piso 1
12;103;2021-09-30;4747;Lloyd-Murphy;2017-06-29;Ginecologia;Diagnóstico;1028;Calibração pendente
42;106;2024-02-06;1787;Griffin Inc;2017-12-28;Bloco Operatório;Infusão;1411;Piso 1
277;103;2023-01-22;4414;Levine, Parker and Ball;2017-10-17;Radiologia;Diagnóstico;1412;Piso 1
278;102;2021-05-13;4148;Mendez Ltd;2019-09-11;Radiologia;Ventilação;1413;Sala 302
181;104;2025-12-22;4793;Williams-Shelton;2016-12-23;Ginecologia;Imagiologia;1414;Calibração pendente
279;105;2024-03-03;3137;Vasquez PLC;2015-10-14;Pediatria;Esterilização;1415;Manutenção efetuada
43;107;2023-12-27;3053;Watson PLC;2020-04-22;Bloco Operatório;Desfibrilhação;1416;Software v4.2
138;105;2023-09-03;4568;Lawrence LLC;2019-08-18;Oncologia;Esterilização;1417;Uso Urgente
204;107;2020-08-31;2063;Black Inc;2010-12-19;Cuidados Intensivos;Desfibrilhação;1418;Uso Urgente
280;104;2022-06-17;802;Ellis-Sparks;2015-07-25;Cuidados Intensivos;Imagiologia;1419;Software v4.2
24;104;2021-06-01;4908;Vang, Tanner and Robinson;2018-04-17;Bloco Operatório;Imagiologia;1420;Piso 1
228;105;2023-07-09;841;Cole-Norton;2014-09-06;Oncologia;Esterilização;1421;Sala 302
102;106;2023-01-15;3182;Ramirez-Ayala;2020-03-24;Cardiologia;Infusão;1422;Piso 1
277;104;2021-03-25;2290;Levine, Parker and Ball;2011-11-25;Neurologia;Imagiologia;1423;Manutenção efetuada
270;103;2024-02-06;4840;Nelson Group;2019-09-08;Cardiologia;Diagnóstico;1424;Uso Urgente
281;108;2020-03-16;4919;Warren-Sullivan;2018-09-30;Cardiologia;Sutura Mecânica;1425;Uso Urgente
149;104;2021-12-14;2800;Weaver Inc;2020-07-03;Pediatria;Imagiologia;1426;Ala Norte
282;106;2025-09-23;3723;Calderon Inc;2023-08-07;Cardiologia;Infusão;1427;Manutenção efetuada
87;103;2022-04-03;4769;Smith Inc;2012-12-09;Cardiologia;Diagnóstico;1428;Software v4.2
283;105;2025-04-16;3276;Logan, Taylor and Williams;2022-09-11;Cardiologia;Esterilização;1429;Equipamento Novo
281;105;2023-07-08;873;Warren-Sullivan;2021-03-10;Ortopedia;Esterilização;1430;Calibração pendente
132;107;2024-09-02;3024;Stewart-Garcia;2023-07-26;Ginecologia;Desfibrilhação;1431;Software v4.2
172;108;2024-03-08;4330;Sellers-Ortiz;2023-02-23;Urgências;Sutura Mecânica;1432;Software v4.2
284;102;2025-03-12;2693;Wallace, Wagner and Conrad;2016-08-11;Neurologia;Ventilação;1433;Uso Urgente
